movieId,title,genres,year
65126,Choke (2008),Comedy|Drama,2008.0
65130,Revolutionary Road (2008),Drama|Romance,2008.0
65142,Loft (2008),Crime|Drama|Mystery,2008.0
65155,"Surfer, Dude (2008)",Comedy,2008.0
65181,Nobel Son (2007),Comedy|Crime|Drama|Thriller,2007.0
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,2008.0
65193,Wild Child (2008),Drama|Romance,2008.0
65216,Defiance (2008),Drama|Thriller|War,2008.0
65225,Zeitgeist: Addendum (2008),Documentary,2008.0
65230,Marley & Me (2008),Comedy|Drama,2008.0
65235,"Grocer's Son, The (Fils de l'épicier, Le) (2007)",Drama|Romance,2007.0
65243,Blackout (2008),Mystery|Thriller,2008.0
65256,Jesse Stone: Night Passage (2006),Crime|Drama|Mystery,2006.0
65259,Involuntary (De ofrivilliga) (2008),Drama,2008.0
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008.0
65290,Shadow Company (2006),Documentary|War,2006.0
65300,Jack Brooks: Monster Slayer (2007),Action|Comedy|Horror,2007.0
65304,Ce que mes yeux ont vu (2007),Drama|Mystery|Thriller,2007.0
65310,Poultrygeist: Night of the Chicken Dead (2006),Comedy|Horror|Musical,2006.0
65357,House of Sand (Casa de Areia) (2005),Drama,2005.0
65387,"Good Student, The (Mr. Gibb) (2006)",Comedy,2006.0
65418,Wendy and Lucy (2008),Drama,2008.0
65435,Open Season 2 (2008),Adventure|Animation|Children|Comedy,2008.0
65465,Last Chance Harvey (2008),Drama|Romance,2008.0
65514,Ip Man (2008),Action|Drama|War,2008.0
65558,"Recruiter, The (2008)",Documentary,2008.0
65562,Habana Blues (2005),Drama|Musical,2005.0
65567,Passengers (2008),Drama|Mystery|Thriller,2008.0
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,2008.0
65585,Bride Wars (2009),Comedy|Romance,2009.0
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,2008.0
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,2008.0
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,2009.0
65621,Liberty Kid (2007),Drama,2007.0
65631,Battle in Seattle (2007),Action|Drama,2007.0
65633,Fuel (2008),Documentary,2008.0
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,2007.0
65651,Fire and Ice (2008),Adventure|Fantasy,2008.0
65660,"Secret of the Grain, The (La graine et le mulet) (2007)",Drama,2007.0
65667,Punk's Not Dead (2007),Documentary,2007.0
65672,Grbavica: The Land of My Dreams (Grbavica) (2006),Drama,2006.0
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,2009.0
65685,Inkheart (2008),Adventure|Fantasy,2008.0
65709,This Filthy World (2006),Comedy|Documentary,2006.0
65721,"Soviet Story, The (2008)",Documentary,2008.0
65729,Shoot on Sight (2007),Crime|Drama,2007.0
65731,"Alphabet Killer, The (2008)",Crime,2008.0
65770,Save Me (2007),Drama,2007.0
65772,"Lazarus Project, The (2008)",Drama|Thriller,2008.0
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,2009.0
65810,Notorious (2009),Drama|Musical,2009.0
65813,"Unborn, The (2009)",Horror|Mystery|Thriller,2009.0
65817,Donkey Punch (2008),Horror|Thriller,2008.0
65840,Where Is Fred!? (Wo ist Fred?) (2006),Comedy|Romance,2006.0
65845,Make It Happen (2008),Drama,2008.0
65868,Repo! The Genetic Opera (2008),Fantasy|Horror|Musical,2008.0
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,2009.0
65894,Fear[s] of the Dark (Peur[s] du noir) (2007),Animation|Horror,2007.0
65907,Game Over (2005),Crime|Drama|Thriller,2005.0
65927,Night Train (2009),Action|Mystery|Thriller,2009.0
65935,"Visitor, The (Muukalainen) (2008)",Drama|Mystery,2008.0
65974,Shadow of the Holy Book (Pyhän kirjan varjo) (2007),Documentary,2007.0
65982,Outlander (2008),Action|Adventure|Sci-Fi,2008.0
65994,"Dead Calling, A (2006)",Horror,2006.0
66015,Passchendaele (2008),Action|Drama|Romance|War,2008.0
66025,Go Go Tales (2007),Comedy|Drama,2007.0
66066,"Grudge 3, The (2009)",Horror,2009.0
66090,Eden Lake (2008),Horror|Thriller,2008.0
66097,Coraline (2009),Animation|Fantasy|Thriller,2009.0
66130,Chocolate (2008),Action|Drama,2008.0
66140,Blackout (2007),Horror|Thriller,2007.0
66156,"Escapist, The (2008)",Thriller,2008.0
66171,Push (2009),Sci-Fi|Thriller,2009.0
66198,"International, The (2009)",Drama|Thriller,2009.0
66200,Two Lovers (2008),Drama|Romance,2008.0
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009.0
66234,Jar City (Mýrin) (2006),Crime|Drama|Thriller,2006.0
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,2009.0
66295,33 Scenes from Life (33 sceny z zycia) (2008),Drama,2008.0
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,2009.0
66304,Hotel for Dogs (2009),Adventure|Children|Comedy,2009.0
66310,Frontière(s) (2007),Drama|Horror|Thriller,2007.0
66320,"11th Hour, The (2007)",Documentary,2007.0
66330,Fireflies in the Garden (2008),Drama,2008.0
66335,Afro Samurai: Resurrection (2009),Animation,2009.0
66352,Dry Season (Daratt) (2006),Drama,2006.0
66371,Departures (Okuribito) (2008),Drama,2008.0
66385,Taking Chance (2009),Drama|War,2009.0
66389,AmericanEast (2008),Drama,2008.0
66427,My Name Is Bruce (2007),Comedy|Horror,2007.0
66437,Man in the Chair (2007),Comedy|Drama,2007.0
66472,"Way of War, The (2009)",Action|Thriller,2009.0
66503,Rally On! (Ralliraita) (2009),Comedy,2009.0
66506,Ping Pong Playa (2007),Comedy,2007.0
66509,Funny People (2009),Comedy|Drama,2009.0
66511,Berlin Calling (2008),Comedy|Drama,2008.0
66513,Devil Hides in Doubt (Sollbruchstelle) (2008),Documentary,2008.0
66517,Against the Dark (2009),Action|Horror,2009.0
66537,"Letter for the King, The (Brief voor de koning, De) (2008)",Adventure,2008.0
66551,Red Sands (2009),Action|Horror,2009.0
66579,"Lost, The (2009)",Thriller,2009.0
66581,Still Waiting... (2009),Comedy,2009.0
66584,Pistol Whipped (2008),Action|Drama,2008.0
66586,Flight of Fury (2007),Action,2007.0
66592,Container (2006),Drama|Horror,2006.0
66596,Mystery Team (2009),Comedy|Crime|Mystery,2009.0
66614,Moordwijven (2007),Comedy,2007.0
66639,Street Fighter: The Legend of Chun-Li (2009),Action|Adventure|Sci-Fi|Thriller,2009.0
66652,Urban Justice (2007),Action,2007.0
66655,Tough Enough (Knallhart) (2006),Crime|Drama,2006.0
66659,Tyler Perry's Madea Goes to Jail (2009),Comedy|Crime|Drama,2009.0
66665,Away We Go (2009),Comedy|Drama|Romance,2009.0
66691,"Thick as Thieves (a.k.a. Code, The) (2009)",Crime,2009.0
66701,Beautiful Ohio (2006),Comedy|Drama,2006.0
66744,"Divo, Il (2008)",Drama,2008.0
66762,Paris (2008),Comedy|Drama|Romance,2008.0
66783,Friday the 13th (2009),Horror,2009.0
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,2008.0
66789,Screamers: The Hunting (2009),Sci-Fi|Thriller,2009.0
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,2009.0
66801,Crips and Bloods: Made in America (2008),Documentary,2008.0
66808,Far Cry (2008),Action|Adventure|Drama,2008.0
66813,"English Surgeon, The (2007)",Documentary,2007.0
66859,"Adventures of Food Boy, The (aka High School Superhero) (2008)",Comedy,2008.0
66866,They Wait (2007),Horror|Mystery|Thriller,2007.0
66868,"Rebel, The (2006)",Action|Drama|Romance,2006.0
66870,Everlasting Moments (Maria Larssons eviga ögonblick) (2008),Drama,2008.0
66897,Expecting Love (Mala wielka milosc) (2008),Comedy|Romance,2008.0
66900,Attack Force (2006),Action|Horror|Sci-Fi,2006.0
66902,Shadow Man (2006),Action,2006.0
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,2008.0
66941,Today You Die (2005),Action|Crime,2005.0
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,2008.0
66979,Out at the Wedding (2007),Comedy|Romance,2007.0
67009,Frontrunners (2008),Documentary,2008.0
67073,Day of the Dead (2008),Horror,2008.0
67087,"I Love You, Man (2009)",Comedy,2009.0
67138,Live Free or Die (2006),Comedy|Crime,2006.0
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,2008.0
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,2009.0
67193,Duplicity (2009),Crime|Romance|Thriller,2009.0
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009.0
67223,Sugar (2008),Drama,2008.0
67247,Praying with Lior (2008),Documentary,2008.0
67252,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),Action,2008.0
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009.0
67267,Sunshine Cleaning (2008),Comedy|Drama,2008.0
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,2008.0
67316,"Children of Leningradsky, The (2005)",Documentary,2005.0
67331,Submerged (2005),Action,2005.0
67356,Insanitarium (2008),Horror|Thriller,2008.0
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,2009.0
67363,Jasminum (2006),Comedy|Drama,2006.0
67365,After Sex (2007),Drama|Romance,2007.0
67405,13B (2009),Horror|Mystery|Thriller,2009.0
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,2009.0
67420,Boarding Gate (2007),Thriller,2007.0
67422,California Dreamin' (Nesfarsit) (2007),Comedy|Drama|War,2007.0
67424,Counter Investigation (Contre-enquête) (2007),Crime|Drama,2007.0
67429,Sita Sings the Blues (2008),Animation|Musical,2008.0
67457,Naked Fear (2007),Horror|Thriller,2007.0
67459,Chaos (2005),Crime|Drama|Horror,2005.0
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,2008.0
67534,Big Stan (2007),Comedy,2007.0
67607,We Live in Public (2009),Documentary,2009.0
67618,Strictly Sexual (2008),Comedy|Drama|Romance,2008.0
67620,Nothing But the Truth (2008),Drama|Thriller,2008.0
67624,"Square, The (2008)",Thriller,2008.0
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,2008.0
67695,Observe and Report (2009),Action|Comedy,2009.0
67734,Adventureland (2009),Comedy|Drama,2009.0
67748,Scenes of a Sexual Nature (2006),Comedy|Drama|Romance,2006.0
67784,"Cake Eaters, The (2007)",Drama,2007.0
67788,Confessions of a Shopaholic (2009),Comedy|Romance,2009.0
67792,"Black Balloon, The (2008)",Drama,2008.0
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,2009.0
67801,Revanche (2008),Crime|Drama|Romance,2008.0
67839,"Lucky Ones, The (2008)",Comedy|Drama|War,2008.0
67850,Fitna (2008),Documentary,2008.0
67867,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,2009.0
67871,Rest Stop (2006),Horror|Thriller,2006.0
67873,Your Life in 65 (Tu vida en 65') (2006),Comedy|Romance,2006.0
67881,Dating Games People Play (2005),Comedy,2005.0
67898,"Gravedancers, The (2006)",Horror|Thriller,2006.0
67900,Broken (2006),Horror|Thriller,2006.0
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009.0
67949,"Exterminating Angels, The (anges exterminateurs, Les) (2006)",Drama|Fantasy|Romance,2006.0
67983,Gardens of the Night (2008),Drama,2008.0
67997,In the Loop (2009),Comedy,2009.0
67999,Global Metal (2008),Documentary,2008.0
68012,"End of America, The (2008)",Documentary,2008.0
68028,What Doesn't Kill You (2008),Crime|Drama,2008.0
68039,Life Is What You Make It (Linha de Passe) (2008),Drama,2008.0
68073,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama,2009.0
68135,17 Again (2009),Comedy|Drama,2009.0
68137,Nana (2005),Drama,2005.0
68157,Inglourious Basterds (2009),Action|Drama|War,2009.0
68159,State of Play (2009),Crime|Drama|Thriller,2009.0
68180,Bab'Aziz -The Prince Who Contemplated His Soul (2005),Drama,2005.0
68194,"Damned United, The (2009)",Drama,2009.0
68201,Hank and Mike (2008),Comedy,2008.0
68205,Crank: High Voltage (2009),Action|Comedy|Crime,2009.0
68222,"Final Inquiry, The (Inquiry, The) (inchiesta, L') (2006)",Adventure|Drama|Mystery,2006.0
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009.0
68259,Aamir (2008),Drama|Thriller,2008.0
68263,Mammoth (Mammut) (2009),Drama,2009.0
68269,"Young Victoria, The (2009)",Drama|Romance,2009.0
68273,Amazing Journey: The Story of The Who (2007),Documentary,2007.0
68288,"Informers, The (2008)",Crime|Drama|Thriller,2008.0
68314,Antique (Sayangkoldong yangkwajajeom aentikeu) (2008),Comedy|Drama,2008.0
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009.0
68324,"Girlfriend Experience, The (2009)",Drama,2009.0
68337,Moving Midway (2007),Documentary,2007.0
68339,American Swing (2008),Documentary,2008.0
68347,Sin Nombre (2009),Crime|Drama|Thriller,2009.0
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,2009.0
68442,Lymelife (2008),Comedy|Drama,2008.0
68444,"Great Buck Howard, The (2008)",Comedy,2008.0
68462,Euphoria (Eyforiya) (2006),Drama|Romance,2006.0
68472,Cherry Blossoms (Kirschblüten - Hanami) (2008),Drama|Romance,2008.0
68482,XIII: The Conspiracy (2008),Action|Crime|Mystery|Thriller,2008.0
68484,Knights of Bloodsteel (2009),Fantasy,2009.0
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,2009.0
68489,Täynnä Tarmoa (2009),Documentary,2009.0
68495,Love Sick (Legaturi bolnavicioase) (2006),Drama,2006.0
68498,"Girl from Monaco, The (fille de Monaco, La) (2008)",Comedy|Drama,2008.0
68511,Black Ice (Musta jää) (2007),Drama,2007.0
68513,Wild Things: Diamonds in the Rough (2005),Mystery|Thriller,2005.0
68519,S. Darko (S. Darko: A Donnie Darko Tale) (2009),Crime|Mystery|Sci-Fi|Thriller,2009.0
68522,Earth (2007),Documentary,2007.0
68533,Within Limits (Liikkumavara) (2009),Documentary,2009.0
68548,Shuttle (2008),Crime|Drama|Horror|Thriller,2008.0
68552,Crossing Over (2009),Drama,2009.0
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009.0
68593,Daylight Robbery (2008),Crime|Drama|Thriller,2008.0
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,2009.0
68612,Outrage (2009),Documentary,2009.0
68650,Powder Blue (2009),Drama,2009.0
68659,Fanboys (2008),Adventure|Comedy|Drama,2008.0
68667,Live! (2007),Comedy|Drama,2007.0
68674,"Merry Gentleman, The (2008)",Drama,2008.0
68685,Incendiary (2008),Drama|Mystery|Romance|Thriller,2008.0
68690,Love Songs (Les chansons d'amour) (2007),Drama|Musical,2007.0
68749,Management (2008),Comedy|Romance,2008.0
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009.0
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,2009.0
68831,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War,2006.0
68833,How to Cook Your Life (2007),Documentary,2007.0
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,2008.0
68838,Every Little Step (2008),Documentary,2008.0
68843,Lesbian Vampire Killers (2009),Action|Comedy|Horror,2009.0
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,2008.0
68858,Vincere (2009),Drama|Romance,2009.0
68884,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance,2007.0
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,2006.0
68901,Chop Shop (2007),Drama,2007.0
68923,Catacombs (2007),Horror|Thriller,2007.0
68932,"Soloist, The (2009)",Drama|Musical,2009.0
68941,"Last House on the Left, The (2009)",Drama|Horror|Thriller,2009.0
68952,Drag Me to Hell (2009),Comedy|Horror,2009.0
68954,Up (2009),Adventure|Animation|Children|Drama,2009.0
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,2005.0
68963,Easy Virtue (2008),Comedy|Romance,2008.0
68965,Dance Flick (2009),Comedy|Musical,2009.0
68967,"Summer Hours (Heure d'été, L') (2008)",Drama,2008.0
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy,2009.0
69061,Personal Effects (2009),Drama,2009.0
69069,Fired Up (2009),Comedy,2009.0
69093,Without a Paddle: Nature's Calling (2009),Adventure|Comedy,2009.0
69103,Welcome (2009),Drama,2009.0
69118,In the Electric Mist (2009),Drama|Mystery,2009.0
69122,"Hangover, The (2009)",Comedy|Crime,2009.0
69131,Killshot (2008),Action|Crime|Drama|Thriller,2008.0
69134,Antichrist (2009),Drama|Fantasy,2009.0
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,2006.0
69159,Jimmy and Judy (2006),Crime|Drama|Thriller,2006.0
69187,Billu (2009),Comedy|Drama|Musical,2009.0
69199,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical,2008.0
69211,Boy Eats Girl (2005),Comedy|Horror,2005.0
69243,Before the Rains (2007),Drama|Romance|Thriller,2007.0
69251,Special (2006),Drama|Fantasy,2006.0
69253,New in Town (2009),Comedy|Romance,2009.0
69255,The Merry Widow (2007),Comedy|Drama,2007.0
69269,Salaam Namaste (2005),Comedy|Musical|Romance,2005.0
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,2009.0
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,2009.0
69280,"Clique, The (2008)",Comedy,2008.0
69284,Fatso (2008),Comedy,2008.0
69302,Momma's Man (2008),Drama,2008.0
69304,Imagine That (2009),Comedy|Drama|Fantasy,2009.0
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,2009.0
69324,Flame and Citron (Flammen & Citronen) (2008),Action|Drama|War,2008.0
69332,Fade to Black (2006),Mystery|Thriller,2006.0
69336,In Therapy (Divã) (2009),Comedy|Drama|Romance,2009.0
69339,Chain Reaction (2006),Horror,2006.0
69341,Jekyll + Hyde (2006),Horror|Thriller,2006.0
69358,American Violet (2008),Drama,2008.0
69361,Suspect X (Yôgisha X no kenshin) (2008),Crime|Drama|Mystery,2008.0
69372,Big Man Japan (Dai-Nihonjin) (2007),Comedy|Sci-Fi,2007.0
69379,Cargo (2006),Adventure|Drama|Thriller,2006.0
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,2008.0
69406,"Proposal, The (2009)",Comedy|Romance,2009.0
69432,Small Town Gay Bar (2006),Documentary,2006.0
69436,Year One (2009),Adventure|Comedy,2009.0
69438,O'Horten (2007),Comedy|Drama,2007.0
69448,Promise Me This (Zavet) (2007),Comedy,2007.0
69458,Tyson (2008),Documentary,2008.0
69466,"Alibi, The (Lies and Alibis) (2006)",Comedy|Drama|Romance,2006.0
69469,Garfield's Pet Force (2009),Animation,2009.0
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,2008.0
69493,Tu£sday (2008),Action|Crime|Mystery|Thriller,2008.0
69495,Breakfast with Scot (2007),Drama|Romance,2007.0
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,2009.0
69518,Pornorama (2007),Comedy,2007.0
69521,Heavy Metal in Baghdad (2007),Documentary|Musical|War,2007.0
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,2009.0
69529,Home (2009),Documentary,2009.0
69552,Tulpan (2008),Comedy|Drama,2008.0
69565,Bling: A Planet Rock (2007),Documentary,2007.0
69574,Phoebe in Wonderland (2008),Drama|Fantasy,2008.0
69604,Whatever Works (2009),Comedy|Romance,2009.0
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,2009.0
69609,Holly (2006),Drama,2006.0
69640,Public Enemies (2009),Crime|Drama|Thriller,2009.0
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009.0
69652,120 (2008),Drama|War,2008.0
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,2009.0
69666,Samson and Delilah (2009),Drama,2009.0
69704,Night of the Living Dead 3D (2006),Adventure|Comedy|Fantasy|Horror,2006.0
69712,My Sister's Keeper (2009),Drama,2009.0
69714,Kambakkht Ishq (Incredible Love) (2009),Action|Comedy|Musical,2009.0
69720,Hood of Horror (2006),Comedy|Drama|Horror,2006.0
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,2009.0
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,2009.0
69784,Brüno (Bruno) (2009),Comedy,2009.0
69786,"Boys: The Sherman Brothers' Story, The (2009)",Documentary,2009.0
69788,1939: Hollywood's Greatest Year (2009),Documentary,2009.0
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,2008.0
69809,The Inhabited Island (2008),Fantasy|Sci-Fi,2008.0
69811,Odgrobadogroba (2005),Comedy|Drama,2005.0
69818,Franklyn (2008),Drama|Fantasy|Romance|Thriller,2008.0
69830,Iron Maiden: Flight 666 (2009),Documentary,2009.0
69842,Good Dick (2008),Comedy|Drama|Romance,2008.0
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,2009.0
69860,Eichmann (2007),Drama|War,2007.0
69864,Blue Blood (2006),Documentary,2006.0
69878,Who Killed Nancy? (2009),Documentary,2009.0
69904,Open Water 2: Adrift (2006),Drama|Thriller,2006.0
69919,"Mark of Cain, The (2007)",Drama,2007.0
69934,My Sassy Girl (2008),Comedy|Drama|Romance,2008.0
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009.0
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,2008.0
69974,Shiver (Eskalofrío) (2008),Horror|Thriller,2008.0
69981,Winter of Frozen Dreams (2009),Crime|Drama,2009.0
69988,Humpday (2009),Comedy,2009.0
69992,Ten Inch Hero (2007),Comedy|Drama|Romance,2007.0
69995,Tokyo Sonata (2008),Drama,2008.0
70008,Kill Your Darlings (2006),Comedy|Drama,2006.0
70015,Polytechnique (2009),Crime|Drama,2009.0
70032,Visioneers (2008),Comedy,2008.0
70064,Streets of Blood (2009),Action|Thriller,2009.0
70093,Cheri (2009),Romance,2009.0
70102,One Week (2008),Adventure|Drama,2008.0
70133,"Answer Man, The (a.k.a. Arlen Faber) (2009)",Comedy|Romance,2009.0
70152,"Perfect Fake, A (2005)",Documentary,2005.0
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,2009.0
70175,Winged Creatures (Fragments) (2008),Crime|Drama,2008.0
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009.0
70197,My First War (2008),Documentary,2008.0
70206,"Collector, The (2009)",Crime|Horror|Thriller,2009.0
70208,"Perfect Getaway, A (2009)",Horror|Thriller,2009.0
70227,Dark Ride (2006),Horror|Thriller,2006.0
70229,House (2008),Drama|Horror|Thriller,2008.0
70237,Moonshot (2009),Drama,2009.0
70282,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi,2009.0
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,2009.0
70293,Julie & Julia (2009),Comedy|Drama|Romance,2009.0
70295,"Beaches of Agnes, The (Plages d'Agnès, Les) (2008)",Documentary,2008.0
70301,Obsessed (2009),Crime|Drama|Thriller,2009.0
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,2009.0
70315,Friend Zone (Pagafantas) (2009),Comedy,2009.0
70318,"Black Box, The (La boîte noire) (2005)",Mystery|Thriller,2005.0
70331,My Stars (Mes stars et moi) (2008),Comedy,2008.0
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,2009.0
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,2009.0
70342,Séraphine (2008),Drama|War,2008.0
70344,Cold Souls (2009),Comedy|Drama,2009.0
70361,12 Rounds (2009),Action|Thriller,2009.0
70410,"Killing Room, The (2009)",Drama|Mystery|Thriller,2009.0
70451,Max Manus (2008),Action|Drama|War,2008.0
70465,Jerusalema (Gangster's Paradise: Jerusalema) (2008),Action|Crime|Drama,2008.0
70495,Kill Buljo: The Movie (2007),Action|Comedy,2007.0
70497,Stone of Destiny (2008),Adventure|Comedy|Crime|Drama,2008.0
70507,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'âge des ténèbres) (2007)",Comedy|Drama|Fantasy,2007.0
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,2008.0
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,2007.0
70545,"Deal, The (2008)",Comedy,2008.0
70559,"Line, The (La linea) (2008)",Action|Crime|Drama|Thriller,2008.0
70562,"Ramen Girl, The (2008)",Comedy|Drama|Romance,2008.0
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,2009.0
70567,Adam (2009),Drama|Romance,2009.0
70571,Just Sex and Nothing Else (Csak szex és más semmi) (2005),Comedy,2005.0
70587,Alien Trespass (2009),Comedy|Sci-Fi,2009.0
70597,Gigantic (2008),Comedy|Romance,2008.0
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,2009.0
70607,Feast II: Sloppy Seconds (2008),Action|Comedy|Horror|Thriller,2008.0
70609,Katze im Sack (2005),Drama,2005.0
70637,I Can't Think Straight (2007),Drama|Romance,2007.0
70641,Miss March (2009),Comedy,2009.0
70643,Bandslam (2009),Comedy|Drama|Musical,2009.0
70656,Harvard Beats Yale 29-29 (2008),Documentary,2008.0
70659,"Great Happiness Space, The: Tale of an Osaka Love Thief (2006)",Documentary,2006.0
70661,Tyler Perry's Meet the Browns (2008),Comedy|Drama|Romance,2008.0
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,2009.0
70678,Huhwihaji Anha (No Regret) (2006),Drama,2006.0
70682,Detroit Metal City (Detoroito Metaru Shiti) (2008),Comedy|Drama|Musical,2008.0
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,2009.0
70695,"Haunting of Molly Hartley, The (2008)",Drama|Horror|Thriller,2008.0
70697,G-Force (2009),Action|Adventure|Children|Fantasy,2009.0
70706,Fighting (2009),Action|Drama,2009.0
70708,Tetro (2009),Drama|Mystery,2009.0
70726,Adoration (2008),Drama,2008.0
70728,Bronson (2009),Action|Comedy|Drama|Thriller,2009.0
70730,Feel the Noise (2007),Drama,2007.0
70740,I Really Hate My Job (2007),Comedy|Drama,2007.0
70742,"Matador, The (2008)",Documentary,2008.0
70762,"Curiosity of Chance, The (2006)",Comedy,2006.0
70800,Paris (2007),Documentary,2007.0
70802,"Secret of Moonacre, The (2008)",Adventure|Fantasy|Romance,2008.0
70821,Cinematographer Style (2006),Documentary,2006.0
70824,"Cell 2, The (2009)",Horror|Sci-Fi|Thriller,2009.0
70826,Summer School (2006),Horror,2006.0
70831,Krakatoa: The Last Days (2006),Documentary|Drama,2006.0
70839,Midnight Bayou (2009),Drama|Mystery|Romance,2009.0
