movieId,imdbId,tmdbId
70932,865559,23049.0
70958,948535,15457.0
70964,1196112,43734.0
70968,808232,41496.0
70970,436364,12410.0
70976,823240,45458.0
70984,1127896,26320.0
70992,847880,34869.0
70994,1311067,24150.0
71007,1260995,65990.0
71029,1500516,23451.0
71033,1305806,25376.0
71057,472033,12244.0
71065,1332054,58450.0
71069,1300853,15809.0
71094,466943,29914.0
71106,910554,22494.0
71108,1149362,37903.0
71112,822833,17899.0
71114,1272013,18120.0
71129,1384590,17445.0
71131,1000764,63581.0
71133,1202222,23736.0
71135,1188729,19898.0
71139,475860,20171.0
71152,382301,17046.0
71154,790665,6309.0
71156,1234548,10313.0
71158,1193627,20715.0
71160,1323925,17632.0
71184,1176244,22774.0
71201,1230164,2979.0
71203,1228933,17618.0
71205,1131734,19994.0
71211,1130080,11323.0
71239,906734,3511.0
71246,1190858,29134.0
71248,1225822,12569.0
71252,1144884,19912.0
71254,1034032,18501.0
71264,844471,22794.0
71268,1385912,26367.0
71282,1286537,18570.0
71285,1339268,36703.0
71304,762073,22536.0
71318,858486,16873.0
71322,1188998,22326.0
71325,899106,25643.0
71327,810784,29963.0
71341,450336,30685.0
71348,1282257,63615.0
71357,374279,26500.0
71372,337636,17455.0
71374,354623,12699.0
71376,479354,25532.0
71379,1179904,23827.0
71382,875705,14579.0
71390,996966,16194.0
71409,1423592,64450.0
71418,1153690,25112.0
71429,1262981,20178.0
71438,1087578,25050.0
71450,1232207,22074.0
71460,1084972,22717.0
71462,1313104,23128.0
71464,1019452,12573.0
71466,1174730,28053.0
71468,1071804,24869.0
71482,1010055,24561.0
71484,985058,36800.0
71486,856778,14476.0
71490,1220213,21398.0
71494,419724,23127.0
71500,862856,23202.0
71503,907676,24001.0
71518,1172233,22798.0
71520,1058017,23082.0
71522,1286798,62635.0
71530,986263,19959.0
71533,1097013,18065.0
71535,1156398,19908.0
71537,1016075,28665.0
71542,1331025,23044.0
71550,1018818,18176.0
71556,1038971,23532.0
71571,1232783,26688.0
71573,365929,22787.0
71575,405393,4786.0
71579,1174732,24684.0
71619,1035736,11156.0
71638,881934,44054.0
71640,1333634,26763.0
71668,1078940,19899.0
71670,881891,23706.0
71675,1504402,142084.0
71677,1360866,39488.0
71688,1093370,11807.0
71691,1097643,17622.0
71700,896534,23966.0
71702,477331,188858.0
71726,1499213,33857.0
71730,1276996,70569.0
71732,902290,21910.0
71745,386117,16523.0
71748,459913,46931.0
71765,780524,29124.0
71817,1326194,19837.0
71821,1100119,25132.0
71823,808399,12572.0
71838,1197624,22803.0
71867,1075110,33806.0
71876,1129445,8915.0
71878,814335,19904.0
71899,978762,24238.0
71902,1186370,19918.0
71910,471041,24056.0
71926,926380,23512.0
71928,896529,31189.0
71991,1224366,8926.0
71993,1353997,16398.0
71995,1391579,24392.0
72011,1193138,22947.0
72016,455940,168607.0
72030,791268,34631.0
72032,906743,234937.0
72039,1100048,26191.0
72041,1100053,23173.0
72043,1482967,53985.0
72094,465737,84089.0
72096,480163,31021.0
72109,1425928,36577.0
72113,1130088,22447.0
72129,1233227,22804.0
72131,1477715,13576.0
72142,1128075,28422.0
72159,780180,1697.0
72165,450405,24418.0
72167,1300851,22821.0
72169,1213585,22800.0
72171,1190536,24804.0
72176,1228953,29150.0
72178,475783,14968.0
72204,492754,38065.0
72209,375568,16577.0
72224,1161418,22820.0
72226,432283,10315.0
72228,974014,30431.0
72249,1023441,38984.0
72265,795438,14834.0
72294,1067106,17979.0
72308,1286130,105077.0
72321,1515158,106537.0
72330,1134629,4475.0
72332,1517595,
72334,765849,24565.0
72342,930071,52048.0
72356,1425244,24480.0
72367,758751,19851.0
72369,1054122,24293.0
72378,1190080,14161.0
72380,362478,22825.0
72386,913425,8088.0
72393,1220198,22824.0
72395,929632,25793.0
72405,1095217,11699.0
72407,1259571,18239.0
72479,790712,28089.0
72483,435679,14859.0
72485,1172963,7860.0
72489,1186367,22832.0
72491,1337051,32511.0
72507,458471,19167.0
72512,459127,121088.0
72516,834941,73501.0
72537,462329,9924.0
72554,1242422,33273.0
72557,1139319,33035.0
72574,783598,20411.0
72601,1543920,34003.0
72603,1526300,25472.0
72605,765010,7445.0
72624,878674,18595.0
72628,1267319,27258.0
72630,804529,20764.0
72632,1310569,25467.0
72634,803005,161094.0
72637,938780,267523.0
72641,878804,22881.0
72670,804443,19116.0
72672,1232831,25716.0
72694,1247692,22640.0
72696,976238,22949.0
72701,762125,16866.0
72703,1175506,12404.0
72712,1241325,23951.0
72714,358456,30238.0
72718,1087527,29406.0
72720,1315981,34653.0
72722,1107859,14452.0
72724,1227177,18472.0
72726,1186366,51284.0
72731,380510,7980.0
72733,1057500,22954.0
72737,780521,10198.0
72741,780511,26171.0
72762,913354,4597.0
72764,936471,37190.0
72781,1104746,
72787,1023500,20606.0
72815,892773,139212.0
72822,1031947,57654.0
72833,448993,18175.0
72904,460480,82404.0
72913,1421032,46886.0
72919,1314228,24438.0
72927,419704,14704.0
72947,1305714,26032.0
72949,850667,29697.0
72953,976026,16576.0
72956,1175500,272772.0
72958,1129428,19197.0
72960,1527679,23947.0
72980,1068678,25968.0
72982,1461312,61872.0
72998,499549,19995.0
73000,875034,10197.0
73002,489070,9650.0
73010,450664,10268.0
73015,1230414,22897.0
73017,988045,10528.0
73023,1263670,25196.0
73025,1233571,13988.0
73027,824758,36811.0
73042,1231580,23398.0
73049,1086216,28520.0
73051,499375,15772.0
73060,443506,38908.0
73089,1183251,25137.0
73101,1242545,18898.0
73106,1407050,26123.0
73133,1185384,41886.0
73135,790676,24050.0
73168,806203,25769.0
73170,986213,14159.0
73208,813541,64736.0
73211,1226681,23963.0
73224,1512792,35148.0
73226,1144866,26465.0
73232,847167,16204.0
73234,1210801,23404.0
73236,1182609,20236.0
73240,944114,148077.0
73266,403702,22327.0
73268,433362,19901.0
73270,1206488,28644.0
73276,1300563,24458.0
73284,926110,13723.0
73286,858433,15791.0
73290,1028532,28178.0
73314,446083,14773.0
73319,1216492,25195.0
73321,1037705,20504.0
73323,1343097,33613.0
73328,418239,57251.0
73344,1235166,21575.0
73365,946998,39023.0
73386,976246,25927.0
73390,419073,14173.0
73392,1503769,28227.0
73401,425321,44085.0
73411,1543283,58589.0
73413,1185431,26820.0
73416,1143891,119905.0
73431,1107860,24271.0
73469,949815,26765.0
73488,806027,1450.0
73492,1002539,101006.0
73504,781435,46335.0
73511,892767,18476.0
73515,472050,20107.0
73523,1224153,12161.0
73572,1233219,44027.0
73587,1244668,31175.0
73590,929412,22274.0
73617,1318022,83430.0
73664,944834,10800.0
73668,906783,277622.0
73676,485976,25676.0
73681,1320082,25205.0
73708,1379667,17602.0
73710,1247703,14981.0
73718,974613,17606.0
73730,1393000,25594.0
73741,1182921,25602.0
73744,1380130,40660.0
73754,1334556,101376.0
73759,495212,
73776,995029,15930.0
73804,463872,2395.0
73808,1190539,13855.0
73813,800334,21153.0
73820,841108,5761.0
73829,1350498,17911.0
73831,1499228,32559.0
73834,1288482,253476.0
73858,918511,13358.0
73860,1266029,33511.0
73862,1149400,27182.0
73868,1104694,29110.0
73870,1235448,23410.0
73872,1491605,266740.0
73874,346631,22164.0
73876,443676,15255.0
73881,1187043,20453.0
73885,948544,16095.0
73929,1038686,22894.0
73983,1187044,27567.0
74014,1194620,26752.0
74064,1170391,21033.0
74075,1185266,23988.0
74086,835456,186129.0
74111,950739,13522.0
74115,1472122,31156.0
74129,439182,46336.0
74131,1244659,27569.0
74135,1404661,62775.0
74139,365675,8349.0
74148,1286821,33295.0
74150,1084955,29501.0
74152,804558,16453.0
74154,1185416,13477.0
74156,1226273,12201.0
74204,969269,14016.0
74228,1187064,26466.0
74275,1045772,8952.0
74284,1230155,202855.0
74287,1219336,33159.0
74306,439817,98246.0
74317,1530487,51675.0
74324,1278469,33602.0
74327,926759,12169.0
74355,1133993,27989.0
74370,1172994,25983.0
74406,449306,46423.0
74416,1232776,24469.0
74428,1027658,7344.0
74431,499262,4887.0
74450,817230,32856.0
74452,780653,7978.0
74456,819755,60086.0
74458,1130884,11324.0
74475,1221141,8898.0
74480,1049405,17334.0
74484,1212974,26715.0
74486,790799,19311.0
74488,1235796,38448.0
74491,1329539,45988.0
74493,1289437,20047.0
74504,1364487,55522.0
74508,844330,13949.0
74510,1216487,24253.0
74512,1422757,15324.0
74530,814255,32657.0
74532,1385867,23742.0
74541,1337032,27561.0
74545,1139328,11439.0
74553,485601,26963.0
74573,1183921,32868.0
74580,1273678,23172.0
74582,1220628,30128.0
74595,1210039,41894.0
74619,448965,25950.0
74621,1241316,32124.0
74624,1186830,26428.0
74641,1146325,12273.0
74647,1220220,22805.0
74649,886531,79519.0
74653,1075419,20083.0
74657,1143110,29388.0
74668,1247640,15357.0
74671,796355,20406.0
74673,1335992,22166.0
74675,1380232,408956.0
74677,1352852,18489.0
74679,1433856,
74685,455407,29427.0
74688,989757,22971.0
74696,1512201,45576.0
74698,808510,23023.0
74701,1232790,29785.0
74731,1087842,14235.0
74733,478813,71370.0
74738,446719,25967.0
74740,1016301,5595.0
74748,1094275,32092.0
74750,1245112,10664.0
74752,961722,28739.0
74787,1188996,26022.0
74789,1014759,12155.0
74791,1433540,40623.0
74795,947810,22972.0
74818,914837,29182.0
74827,1077262,24424.0
74851,1179034,26389.0
74864,1319733,20618.0
74868,1235124,23488.0
74916,1234654,27583.0
74944,1210042,26390.0
74946,815236,34016.0
74948,1289406,25941.0
74965,1206082,34195.0
74967,768218,20471.0
75335,817544,18514.0
75341,1403981,23169.0
75362,1297945,19969.0
75374,1140941,16763.0
75386,1029241,16350.0
75389,445939,15846.0
75392,920470,14765.0
75395,1323045,44363.0
75404,1134674,34592.0
75406,1247371,26430.0
75408,1259781,59719.0
75425,1134854,29426.0
75438,959329,34335.0
75440,1386011,16239.0
75446,1104083,31299.0
75803,1305583,34563.0
75805,1038919,27573.0
75808,1311699,32678.0
75813,1151359,12834.0
75816,1247704,31723.0
75818,1334510,24225.0
75927,1053830,45921.0
75929,368563,33788.0
75983,844457,16436.0
75985,1053424,31867.0
76030,795351,28355.0
76032,1196334,64104.0
76034,1385869,
76049,443524,194931.0
76051,1043451,20027.0
76054,765128,36970.0
76056,1328634,19616.0
76060,1135525,34423.0
76077,1231587,23048.0
76079,1352824,28211.0
76087,1264914,19152.0
76091,1216496,30018.0
76093,892769,10191.0
76111,1360860,37181.0
76117,492835,45035.0
76119,806147,15544.0
76121,486651,24874.0
76130,1288403,28510.0
76132,448206,11763.0
76143,1181927,21467.0
76145,847520,24499.0
76147,762105,20825.0
76151,478338,16190.0
76156,1149363,52637.0
76158,1371630,25053.0
76173,1149361,27936.0
76175,800320,18823.0
76185,456543,213845.0
76189,1300159,31196.0
76210,1303828,34769.0
76217,1445202,39830.0
76244,1319694,35939.0
76251,1250777,23483.0
76255,844948,16686.0
76258,1010265,15973.0
76272,1238291,16759.0
76293,1279935,35056.0
76301,401398,13417.0
76317,838247,36419.0
76533,977646,
76680,462219,22419.0
76699,1183697,40855.0
76701,486420,22488.0
76711,1489246,35207.0
76716,411323,18273.0
76718,1192613,37223.0
76729,1281374,35689.0
76731,1519402,166375.0
76736,903622,34784.0
76738,1583323,52903.0
76747,783767,11801.0
76751,1033467,25572.0
76753,1390535,34583.0
76755,1188113,11761.0
76763,1017451,27586.0
76770,1422758,15323.0
76778,1303889,33226.0
76808,799991,96010.0
76816,468704,18426.0
76818,1267160,19939.0
76829,1059817,79924.0
76832,960066,116983.0
76862,783515,19587.0
76864,1479676,68987.0
76866,1014809,36124.0
76873,1269734,20781.0
77146,810868,1912.0
77154,1159961,47813.0
77156,1116182,14766.0
77177,884762,141714.0
77179,1153037,19401.0
77181,1358383,31869.0
77191,1321509,34803.0
77201,862467,37861.0
77206,1196141,33217.0
77208,964586,29989.0
77233,1039647,36443.0
77240,1226236,41110.0
77259,1520496,31687.0
77264,1083845,20497.0
77266,445953,12411.0
77281,1241707,86097.0
77296,790721,20478.0
77298,430224,17960.0
77300,1587414,33427.0
77303,1318044,23568.0
77307,1379182,38810.0
77312,791303,12408.0
77316,1124052,21345.0
77328,1259574,61917.0
77330,1260581,61919.0
77339,1226752,45663.0
77349,1294136,35656.0
77351,996435,30427.0
77353,1217243,12166.0
77357,1452291,36325.0
77359,1259573,61920.0
77364,480255,34813.0
77370,1198408,33215.0
77414,1294226,35690.0
77421,1336617,39053.0
77427,1467304,37169.0
77455,1587707,39452.0
77479,1027091,40594.0
77540,970452,32985.0
77561,1228705,10138.0
77596,1483831,32084.0
77629,1584813,45615.0
77665,1392197,38579.0
77667,1470023,37931.0
77672,1106860,27004.0
77709,1056437,15877.0
77731,1329454,18899.0
77734,892404,
77736,843270,45380.0
77738,892074,48587.0
77770,1538503,211877.0
77772,1249294,17005.0
77774,956101,26694.0
77780,1219836,37178.0
77788,808285,5178.0
77795,381940,34069.0
77798,1179056,23437.0
77800,1341167,37495.0
77810,1111890,19173.0
77816,1237900,42910.0
77818,1376195,43090.0
77820,492389,35169.0
77829,1355640,41116.0
77831,1241338,25659.0
77833,1640680,37828.0
77837,1132623,36950.0
77841,1210106,37565.0
77843,1379177,38542.0
77866,955308,20662.0
77883,1428457,60677.0
77893,1368116,34626.0
77907,1546653,52249.0
77931,1355599,37511.0
77941,460435,21794.0
77944,1333631,36432.0
77947,1524539,35572.0
77966,1284028,20311.0
77968,1249414,81589.0
77979,1042424,8929.0
77981,491044,7346.0
78000,773318,96287.0
78003,821442,23538.0
78016,855729,5850.0
78019,479341,18516.0
78022,1480660,31261.0
78030,1236484,24757.0
78032,1331307,26587.0
78034,1196204,36801.0
78039,1120985,46705.0
78041,1103153,37821.0
78086,1484954,39453.0
78088,1462758,26388.0
78090,1235072,44878.0
78097,1288645,39024.0
78099,1459026,38307.0
78101,484211,134901.0
78103,472562,30527.0
78105,473075,9543.0
78116,878835,40247.0
78122,863136,14518.0
78128,1425257,37034.0
78130,1327200,35197.0
78132,1038011,36686.0
78140,1479380,115064.0
78142,1081935,25846.0
78168,475390,62492.0
78174,1261945,37786.0
78192,1263679,22241.0
78207,790627,29151.0
78209,1226229,32823.0
78211,1278124,29923.0
78218,914863,38199.0
78247,1546036,36736.0
78251,1247657,35217.0
78264,1212436,34806.0
78266,1017460,37707.0
78268,1422122,39376.0
78278,1426378,51413.0
78290,403645,38318.0
78308,905329,29272.0
78313,1126596,13058.0
78316,892318,37056.0
78319,1073105,34480.0
78321,1498870,38570.0
78332,1263778,38846.0
78335,995747,73576.0
78337,790612,32830.0
78342,857275,27735.0
78344,997246,54254.0
78349,1258197,29917.0
78370,1057581,19713.0
78408,485272,25869.0
78410,1392744,30695.0
78422,887745,28871.0
78442,1225703,31041.0
78445,1035730,12832.0
78459,1370889,39246.0
78461,1242539,33116.0
78467,1075747,20533.0
78469,429493,34544.0
78488,1391544,19276.0
78499,435761,10193.0
78517,1568150,41397.0
78534,1016321,39641.0
78536,1198385,35164.0
78544,993779,198308.0
78557,1227762,25868.0
78574,1399683,39013.0
78579,1135095,162880.0
78583,808237,63883.0
78585,1165253,8652.0
78606,1075113,18897.0
78631,1087474,45009.0
78633,1540814,44999.0
78635,1145479,41142.0
78637,892791,10192.0
78640,1007018,24663.0
78642,1244588,24797.0
78653,1204773,33809.0
78655,1337057,38780.0
78658,974544,56809.0
78666,441674,37711.0
78677,484064,46341.0
78679,954947,37414.0
78681,1493886,44680.0
78696,466899,51138.0
78701,942891,16890.0
78703,1179794,39545.0
78717,1134665,120529.0
78727,1187046,16878.0
78729,813980,13989.0
78746,1144539,40819.0
78748,1339635,68701.0
78759,1117646,45371.0
78772,1325004,24021.0
78774,1294213,36691.0
78776,1315214,39334.0
78827,1355623,41499.0
78829,1157685,40215.0
78834,1291548,33913.0
78836,1191111,34647.0
78838,1034302,18530.0
78856,1189345,27865.0
78873,1570417,32866.0
78885,770814,42891.0
78893,938283,10196.0
78919,1166810,28478.0
78934,806686,3037.0
78941,492962,208478.0
78951,780495,140172.0
78959,1217616,15102.0
78961,993841,24963.0
78974,1594971,
78976,1609157,40636.0
78984,1288633,34703.0
78986,445691,1896.0
79008,1308667,16023.0
79029,790769,25630.0
79031,460823,28036.0
79043,808138,74076.0
79057,1424381,34851.0
79060,860866,8471.0
79063,1345488,45622.0
79073,1333667,37659.0
79077,470764,166677.0
79091,1323594,20352.0
79104,1235404,58781.0
79106,815182,142052.0
79111,488121,24048.0
79132,1375666,27205.0
79134,1375670,38365.0
79136,1101048,64861.0
79139,963966,27022.0
79158,451954,27843.0
79163,800228,80198.0
79166,478125,16304.0
79185,1013743,37834.0
79187,1226232,32395.0
79203,446750,4556.0
79220,1205503,
79222,1438437,41522.0
79224,1155076,38575.0
79226,1247662,39037.0
79228,425196,15714.0
79230,954990,22556.0
79242,842926,39781.0
79244,1001540,26350.0
79251,1273235,73861.0
79254,1319569,61222.0
79259,1248971,40850.0
79274,1569923,40662.0
79293,944835,27576.0
79299,874957,
79318,1396557,42918.0
79329,1259583,24487.0
79344,1043651,37816.0
79346,1236247,20996.0
79348,1169158,18968.0
79357,485947,31011.0
79400,1487120,37098.0
79402,1068669,26796.0
79410,452634,41163.0
79428,427152,38778.0
79430,1484522,40428.0
79463,1415283,35019.0
79467,1277728,17631.0
79471,395424,18166.0
79496,497539,37766.0
79505,1252610,26584.0
79515,1570966,32497.0
79523,415127,31262.0
79536,1227536,25335.0
79539,1118045,41483.0
79541,1264904,31203.0
79545,1352369,27297.0
79547,1002561,39303.0
79551,1104126,21900.0
79553,1386932,37472.0
79565,492967,108712.0
79570,1159712,63075.0
79572,493949,38843.0
79588,1438254,37950.0
79590,1205535,24122.0
79592,1386588,27581.0
79599,1268987,41135.0
79601,1513713,37570.0
79633,479937,13221.0
79636,479074,18848.0
79663,1217070,33195.0
79677,1522863,53190.0
79684,437405,39414.0
79686,870210,42039.0
79688,995739,19528.0
79692,1534397,37700.0
79695,1320253,27578.0
79702,446029,22538.0
79720,1313092,44629.0
79723,1294161,44770.0
79725,1295068,46391.0
79739,1424062,67367.0
79741,1125387,96108.0
79760,1419318,30966.0
79767,1058743,40818.0
79769,1291465,37951.0
79796,1020558,23759.0
79798,1424797,26280.0
79800,808526,39800.0
79802,1022606,8900.0
79807,458455,9503.0
79824,1020938,44737.0
79842,1671630,79829.0
79848,832318,19874.0
79850,1548865,44806.0
79860,997152,43549.0
79863,816436,14138.0
79866,1474312,
79868,1220214,38150.0
79870,1280015,47912.0
79879,464154,43593.0
79884,487027,1914.0
79895,1179025,35552.0
79897,1194263,44718.0
79901,1500496,67381.0
79910,1059925,26035.0
79912,1202514,25474.0
79914,1145144,16346.0
79916,1223975,33774.0
79927,1087890,15952.0
79929,1346961,39563.0
79946,1285309,41479.0
79972,1183672,41248.0
79974,1351224,29538.0
79980,1322282,42850.0
79987,1329457,31900.0
79994,1156143,37842.0
79996,1107816,29159.0
80026,411951,42194.0
80038,1359421,33494.0
80054,1394383,37259.0
80074,406098,33682.0
80086,843302,46164.0
80094,1320244,38358.0
80126,1440728,27579.0
80137,1587373,96451.0
80139,1117523,14158.0
80162,1183276,37905.0
80164,1381282,30846.0
80166,889573,41210.0
80181,807840,9761.0
80183,1060234,57816.0
80185,1558250,40663.0
80193,1609145,139433.0
80195,1333657,121471.0
80204,1539086,103745.0
80208,1233611,39786.0
80210,903943,50641.0
80219,985694,23631.0
80222,1193631,41233.0
80230,1083853,44255.0
80233,1315419,39240.0
80235,1264074,50338.0
80241,1322312,38073.0
80243,1168773,76237.0
80271,1059790,44222.0
80281,1351630,13585.0
80321,1137999,31549.0
80324,1470171,43642.0
80330,774755,13209.0
80337,1333117,55063.0
80339,1135500,22681.0
80350,1666186,40264.0
80354,1255955,28938.0
80358,318126,268021.0
80361,1024733,4204.0
80363,1220634,35791.0
80374,1410261,42430.0
80398,1167638,37645.0
80405,846017,32151.0
80430,1008017,8886.0
80454,1428453,60678.0
80463,1285016,37799.0
80469,1673430,45162.0
80476,996967,15527.0
80489,840361,23168.0
80498,1328867,85819.0
80500,1135922,15834.0
80502,1020543,22476.0
80505,1479847,37059.0
80549,1282140,37735.0
80551,879870,38167.0
80553,1049402,38568.0
80557,1047449,45778.0
80560,1137439,18046.0
80572,1356864,43939.0
80582,912586,60076.0
80584,1067733,15179.0
80586,817177,43949.0
80588,1433813,44992.0
80590,1027718,33909.0
80615,1219342,41216.0
80617,1287468,39691.0
80653,1105512,35219.0
80655,1562847,72913.0
80680,1604900,40911.0
80683,1038913,54720.0
80693,804497,43923.0
80713,1212456,71575.0
80715,1511400,159186.0
80727,1251757,38842.0
80729,1132193,45261.0
80731,819895,73682.0
80733,1189076,22136.0
80736,1010271,38410.0
80740,1433915,24219.0
80761,902967,36569.0
80763,1276105,27023.0
80768,1103248,
80775,1486190,38961.0
80779,1301990,45077.0
80787,1064801,40599.0
80789,1346983,52221.0
80792,463032,165534.0
80818,892096,33009.0
80820,1447793,46198.0
80825,834102,18178.0
80831,1228987,41402.0
80834,1727587,45745.0
80836,1254207,10378.0
80839,1028576,39486.0
80844,816556,27374.0
80846,1314655,44040.0
80848,410410,12807.0
80858,1414382,38303.0
80860,1055292,38408.0
80862,1584016,42296.0
80864,1182350,38031.0
80866,1572150,28018.0
80870,1260567,45729.0
80880,1423995,44113.0
80891,1176252,173672.0
80893,448400,9639.0
80906,1645089,44639.0
80908,1315962,43619.0
80917,1470827,43933.0
80926,825245,17031.0
80928,1646887,41994.0
80939,1244754,45094.0
80941,1107319,70695.0
80947,1148165,38415.0
80967,1196165,98115.0
80969,1334260,42188.0
80972,382572,11567.0
81000,959282,9577.0
81014,1093369,20034.0
81018,775489,41201.0
81020,1442519,19597.0
81027,834170,46847.0
81031,1065318,16015.0
81041,899138,20263.0
81049,1114690,50834.0
81059,772105,53486.0
81064,1009014,206577.0
81069,1209364,39933.0
81075,1247696,46756.0
81080,1400526,46812.0
81083,1523483,46837.0
81087,886539,16344.0
81090,1045642,38124.0
81092,490117,60035.0
81094,922522,35379.0
81100,1099932,214430.0
81104,1542411,75341.0
81111,1447508,44549.0
81132,1612774,45649.0
81138,445054,39681.0
81140,1179069,41505.0
81142,326965,40048.0
81150,415739,49218.0
81152,482358,50656.0
81156,1116184,16290.0
81158,1559549,39312.0
81162,1241330,42307.0
81164,1085779,45650.0
81180,1320304,42941.0
81182,1662557,50475.0
81191,1566648,39440.0
81195,1003034,41009.0
81204,1094295,32540.0
81225,441324,44823.0
81229,1245526,39514.0
81257,1340107,44716.0
81270,872230,43931.0
81274,479221,63611.0
81276,1337137,47426.0
81281,466665,18590.0
81305,1424327,37810.0
81312,452592,13548.0
81314,1047445,21431.0
81316,1242618,25073.0
81322,478214,155445.0
81324,810821,20700.0
81330,1611931,201646.0
81347,497467,4921.0
81355,1247184,45336.0
81359,1190894,37438.0
81362,435528,14397.0
81364,928188,53655.0
81383,1465487,41211.0
81385,1588337,46332.0
81389,459387,44986.0
81391,1426361,43738.0
81398,1679595,68774.0
81405,454990,
81415,1202202,143336.0
81417,1536044,41436.0
81424,1434443,49207.0
81427,1528718,46103.0
81429,1675758,48016.0
81441,1428050,79743.0
81451,1411232,48015.0
81456,1600524,51241.0
81495,496634,8316.0
81499,494864,22398.0
81512,1212419,44603.0
81516,1181791,41215.0
81518,940580,1782.0
81520,1156466,38234.0
81535,1477076,41439.0
81537,1231583,41733.0
81562,1542344,44115.0
81564,1001526,38055.0
81566,1194235,54315.0
81591,947798,44214.0
81629,1333668,30979.0
81631,486665,56192.0
81633,1245091,46537.0
81637,1230204,49953.0
81639,1278379,43943.0
81641,977855,38363.0
81679,454932,45593.0
81690,993778,14234.0
81702,1101675,65726.0
81704,1405809,41123.0
81708,1225290,44442.0
81711,1725156,48466.0
81713,1136688,47065.0
81725,1588875,38325.0
81727,1644577,103894.0
81731,1453159,133252.0
81744,1038685,44571.0
81751,1588895,38368.0
81753,1533796,112072.0
81758,466214,
81782,477080,44048.0
81784,1126618,38357.0
81786,1020773,48303.0
81788,1458175,43539.0
81791,1421051,39210.0
81795,1270101,72421.0
81802,1519245,62103.0
81804,1235189,44147.0
81817,1321865,43434.0
81819,1164999,45958.0
81823,1360875,34208.0
81825,1158936,15036.0
81831,1467273,36940.0
81834,926084,12444.0
81845,1504320,45269.0
81847,398286,38757.0
81867,758017,24574.0
81880,984159,80545.0
81898,1518821,87387.0
81903,1199494,44687.0
81906,1441084,162643.0
81910,1326733,41999.0
81925,384699,13834.0
81927,1047832,15012.0
81930,460342,44886.0
81932,964517,45317.0
81949,1403988,41556.0
81957,1048174,31031.0
81991,819723,113882.0
81993,1626201,48871.0
82005,1361313,47088.0
82009,1196134,35458.0
82011,1380174,50990.0
82013,1499639,111396.0
82022,1320291,49787.0
82035,1176726,26769.0
82037,1568334,43924.0
82041,1316536,46420.0
82043,492473,36615.0
82047,769507,51885.0
82053,1194417,45324.0
82059,806029,33996.0
82061,431975,15702.0
82063,1065332,15436.0
82066,1227787,39358.0
82088,1611211,47979.0
82093,1213648,48838.0
82095,1564585,42684.0
82097,1373156,34764.0
82102,1393020,37234.0
82108,1131727,42561.0
82110,1326831,42046.0
82115,1722515,52320.0
82119,1514837,36405.0
82139,1127221,22135.0
82150,1251725,35395.0
82152,1152398,38117.0
82154,1194236,37690.0
82167,758752,43347.0
82169,980970,10140.0
82173,1570989,47607.0
82175,1436560,80435.0
82202,1243957,37710.0
82209,1319704,48946.0
82240,1323605,44028.0
82242,1401143,48395.0
82244,798817,44982.0
82246,1252298,60440.0
82261,496253,57000.0
82276,887732,12823.0
82280,478331,63290.0
82322,1356928,43614.0
82324,1571724,44160.0
82326,471911,99738.0
82330,479506,46773.0
82356,1327819,36738.0
82360,1583356,49901.0
82366,1270835,43919.0
82378,1175709,46503.0
82380,775543,48833.0
82382,1379689,40664.0
82395,472175,50241.0
82397,1404653,57489.0
82420,1202203,37514.0
82438,378848,49322.0
82447,1456941,43930.0
82449,1376709,46660.0
82452,1071798,170986.0
82459,1403865,44264.0
82461,1104001,20526.0
82463,1431181,44009.0
82499,1341188,42888.0
82525,1013854,130623.0
82527,1423894,46829.0
82529,1137481,52445.0
82534,1172991,44129.0
82581,1064744,18029.0
82589,1121977,37080.0
82591,960721,30023.0
82593,839856,50701.0
82606,910915,50673.0
82608,421090,30548.0
82631,475616,26138.0
82635,484039,10817.0
82667,1588170,49797.0
82671,461894,481.0
82673,997263,36115.0
82684,1488163,46788.0
82703,1692504,52587.0
82726,832517,173288.0
82744,1433108,41283.0
82751,495705,
82765,1319718,35138.0
82767,935075,27585.0
82770,1186248,48204.0
82836,498366,84827.0
82840,452631,25434.0
82842,1515935,54812.0
82852,970866,39451.0
82854,1320261,38745.0
82857,1517252,50071.0
82877,455638,28025.0
82915,490499,10097.0
82926,1680136,48748.0
82928,1352388,52208.0
82931,1572491,56812.0
82934,1319726,34576.0
83004,1629391,42323.0
83006,1311087,56320.0
83051,892100,196235.0
83059,1135952,46207.0
83067,1391034,33107.0
83082,1071812,33870.0
83086,1126591,42297.0
83089,1407055,82622.0
83132,1568921,51739.0
83134,1465522,46838.0
83138,1395183,38409.0
83158,374853,32407.0
83163,488174,38054.0
83177,1302067,41515.0
83180,1572769,50420.0
83182,451829,21136.0
83184,1373120,31850.0
83219,1059955,15302.0
83225,841017,163659.0
83241,923683,23508.0
83244,1163752,18381.0
83256,982939,64212.0
83260,1010313,7210.0
83264,1610452,52696.0
83268,1792061,
83270,1371155,46138.0
83279,485147,185720.0
83291,1157694,14639.0
83293,1268204,46689.0
83302,1294688,23830.0
83310,1327726,89126.0
83332,756727,53079.0
83334,1015474,22007.0
83349,990407,40805.0
83369,1023114,49009.0
83374,1032751,46528.0
83385,1318001,51933.0
83417,1010415,25482.0
83424,1166100,14070.0
83448,432314,2325.0
83450,1343703,50618.0
83468,414195,23019.0
